Game,Opponent,Opponent Division,Opponent Pitcher,Opponent Pitcher Hand,Home v Away,Stadium,Game Start,Temperature ,Game Conditions,HP Umpire,Inning,At Bat #,Pitch,Pitch Type,Pitch Speed,Times seen pitch in at bat,Times seen pitch in game,pre-pitch balls,pre-pitch strikes,Result,Location,First At Bat,Second At Bat,Third At Bat,Fourth At Bat,Faced Team Before?,AL East?,Faced Pitcher Before?,How Many Times?,40-50 Deg,50-60 Deg,60-70 Deg,70-80 Deg,80+ Deg,Ball In Play,>4 Pitches,>5 Pitches,>6 Pitches,>7 Pitches,CY Young P,2021 All Star P,Late Game,Extra Innings,PP FB,PP Cut,PP Change,PP Curve,PP Slider,PP Sinker,PP Splitter,PP Knuckle Cv,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,1,1,3,Fastball,93.9,1,1,1,1,Swinging strike,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,1,1,4,Fastball,94.2,2,2,1,2,Foul,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,1,1,5,Slider,85.8,0,0,1,2,Foul,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,1,1,6,Fastball,94.5,3,3,1,2,Foul,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,1,1,7,Knuckle Curve,78.9,1,1,1,2,Swinging strike out,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,3,2,1,Knuckle Curve,79.1,0,2,0,0,Ball,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,3,2,2,Fastball,95.8,0,4,1,0,Foul,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,3,2,3,Fastball,95.7,1,5,1,1,Called strike,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,3,2,4,Knuckle Curve,79.3,1,3,1,2,Ball,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,3,2,5,Knuckle Curve,80.1,2,4,2,2,Ball,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,3,2,6,Knuckle Curve,79.4,3,5,3,2,Swinging strike out,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,5,3,1,Fastball,94.9,0,6,0,0,Ball,,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,5,3,2,Fastball,94.1,1,7,1,0,Ball,,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,5,3,3,Fastball,94.5,2,8,2,0,Foul,,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,5,3,4,Knuckle Curve,77.2,0,6,2,1,Swinging strike,,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,5,3,5,Knuckle Curve,78.8,1,7,2,2,Foul,,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,5,3,6,Fastball,94.3,3,9,2,2,Ball,,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
46,Red Sox,AL East,N. Pivetta,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,5,3,7,Knuckle Curve,77.3,2,8,3,2,Ground out,Left field,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
46,Red Sox,AL East,B. Brennan,Right,Away,Fenway Park,Mid-Afternoon,69,Partly Cloudy,V. Carapazza,7,4,1,Sinker,91.8,0,0,0,0,Fly Out,Centre field,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
47,Red Sox,AL East,M. Perez,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,1,1,1,Cutter,90.5,0,0,0,0,Ball,,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,M. Perez,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,1,1,2,Changeup,85.3,0,0,1,0,Home Run,Left field,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,2,2,1,Curveball,72.7,0,0,0,0,Foul,,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,2,2,2,Sinker,88.9,0,0,0,1,Ground out,Right field,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,4,3,1,Curveball,78.8,0,1,0,0,Called strike,,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,4,3,2,Sinker,89.9,0,1,0,1,Ball,,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,4,3,3,Sinker,88.9,1,2,1,1,Ball,,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,4,3,4,Curveball,77.6,1,2,2,1,Home Run,Centre field,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,5,4,1,Curveball,78.5,0,3,0,0,Ball,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,5,4,2,Sinker,88.3,0,3,1,0,Swinging strike,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,5,4,3,Sinker,88,1,4,1,1,Swinging strike,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,5,4,4,Sinker,88.9,2,5,1,2,Swinging strike out,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,7,5,1,Curveball,77.5,0,4,0,0,Ball,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,
47,Red Sox,AL East,R. Weber,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,7,5,2,Curveball,76.7,1,5,1,0,Double,Left field,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,C. Arroyo,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,9,6,1,Fastball,72.8,0,0,0,0,Ball,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,C. Arroyo,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,9,6,2,Fastball,73.8,1,1,1,0,Ball,,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
47,Red Sox,AL East,C. Arroyo,Right,Away,Fenway Park,Afternoon,83,Partly Cloudy,J. Visconti,9,6,3,Fastball,76.3,2,2,2,0,Fly Out,Centre field,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,2,1,1,Fastball,95.9,0,0,0,0,Called Strike,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,2,1,2,Fastball,97.9,1,1,0,1,Ball,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,2,1,3,Slider,88.1,0,0,1,1,Ball,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,2,1,4,Cutter,94.4,0,0,2,1,Line out,Left field,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,4,2,1,Fastball,97.3,0,2,0,0,Foul,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,4,2,2,Fastball,97,1,3,0,1,Ball,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,4,2,3,Slider,88.5,0,1,1,1,Ball,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,4,2,4,Splitter,85.8,0,0,2,1,Ball,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,4,2,5,Cutter,94.3,0,1,3,1,Walk,,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,7,3,1,Slider,87.2,0,2,0,0,Swinging strike,,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,N. Eovaldi,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,7,3,2,Fastball,97.3,0,4,0,1,Single,Right field,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
48,Red Sox,AL East,M. Barnes,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,9,4,1,Fastball,98.1,0,0,0,0,Swinging strike,,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,M. Barnes,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,9,4,2,Fastball,98,1,1,0,1,Foul,,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,M. Barnes,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,9,4,3,Fastball,96.4,2,2,0,2,Foul,,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,M. Barnes,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,9,4,4,Knuckle Curve,87.4,0,0,0,2,Ball,,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
48,Red Sox,AL East,M. Barnes,Right,Away,Fenway Park,Night,63,Overcast,R. Ortiz,9,4,5,Knuckle Curve,97.2,1,1,1,2,Swinging strike out,,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,1,1,1,Sinker,93.3,0,0,0,0,Ball,,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,1,1,2,Sinker,93.1,1,1,1,0,Called Strike,,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,1,1,3,Curveball,80.4,0,0,1,1,Fly Out,Centre field,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,3,2,1,Changeup,83.8,0,0,0,0,Foul,,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,3,2,2,Fastball,94.2,0,0,0,1,Ball,,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,3,2,3,Changeup,83.6,1,1,1,1,Foul,,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,3,2,4,Fastball,94,1,1,1,2,Ball,,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,3,2,5,Curveball,81.6,0,1,2,2,Ball,,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,3,2,6,Sinker,93.2,0,3,3,2,Ground out,Left field,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,5,3,1,Curveball,78.7,0,2,0,0,Ball,,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,
49,Yankees,AL East,J. Montgomery,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,5,3,2,Sinker,91.7,0,4,1,0,Fly Out,Right field,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Loaisiga,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,7,4,1,Sinker,98.8,0,0,0,0,Called Strike,,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,
49,Yankees,AL East,J. Loaisiga,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,7,4,2,Curveball,87.7,0,0,0,1,Ball,,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,
49,Yankees,AL East,J. Loaisiga,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,7,4,3,Sinker,97.7,1,1,1,1,Ball,,0,0,0,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,
49,Yankees,AL East,J. Loaisiga,Right,Home,Sahlen Field,Night,71,Clear,A. Hamari,7,4,4,Sinker,98.8,2,2,2,1,Single,Centre field,0,0,0,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,
49,Yankees,AL East,A. Chapman,Left,Home,Sahlen Field,Night,71,Clear,A. Hamari,9,5,1,Splitter,88.5,0,0,0,0,Ball,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,
49,Yankees,AL East,A. Chapman,Left,Home,Sahlen Field,Night,71,Clear,A. Hamari,9,5,2,Slider,86.3,0,0,1,0,Called Strike,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,
49,Yankees,AL East,A. Chapman,Left,Home,Sahlen Field,Night,71,Clear,A. Hamari,9,5,3,Splitter,88.1,1,1,1,1,Swinging strike,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,
49,Yankees,AL East,A. Chapman,Left,Home,Sahlen Field,Night,71,Clear,A. Hamari,9,5,4,Splitter,88.8,2,2,1,2,Swinging strike out,,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,
50,Yankees,AL East,G. Cole,Right,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,1,1,1,Fastball,97.7,0,0,0,0,Foul,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
50,Yankees,AL East,G. Cole,Right,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,1,1,2,Fastball,98.9,1,1,0,1,Single,Centre field,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
50,Yankees,AL East,G. Cole,Right,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,4,2,1,Knuckle Curve,82.2,0,0,0,0,Foul,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
50,Yankees,AL East,G. Cole,Right,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,4,2,2,Knuckle Curve,81.4,1,1,0,1,Called Strike,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
50,Yankees,AL East,G. Cole,Right,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,4,2,3,Fastball,96.5,0,2,0,2,Ground out,Left field,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
50,Yankees,AL East,G. Cole,Right,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,6,3,1,Slider,89.4,0,0,0,0,Swinging strike,,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
50,Yankees,AL East,G. Cole,Right,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,6,3,2,Changeup,90.8,0,0,0,1,Reach on Error,Left field,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,
50,Yankees,AL East,A. Chapman,Left,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,9,4,1,Fastball,98.9,0,0,0,0,Ball,,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,
50,Yankees,AL East,A. Chapman,Left,Home,Sahlen Field,Night,67,Partly Cloudy,C. Bucknor,9,4,2,Fastball,99.1,1,1,1,0,Double,Right field,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
51,Orioles,AL East,M. Harvey,Right,Away,Camden Yards,Afternoon,87,Cloudy,J. Meals,1,1,1,Fastball,96.5,0,0,0,0,Called Strike,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
51,Orioles,AL East,M. Harvey,Right,Away,Camden Yards,Afternoon,87,Cloudy,J. Meals,1,1,2,Fastball,96.4,1,1,0,1,Ball,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
51,Orioles,AL East,M. Harvey,Right,Away,Camden Yards,Afternoon,87,Cloudy,J. Meals,1,1,3,Fastball,94.8,2,2,1,1,Single,Left field,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
51,Orioles,AL East,M. Harvey,Right,Away,Camden Yards,Afternoon,87,Cloudy,J. Meals,3,2,1,Fastball,95.2,0,3,0,0,Ground out,Right field,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
51,Orioles,AL East,M. Harvey,Right,Away,Camden Yards,Afternoon,87,Cloudy,J. Meals,5,3,1,Fastball,92.4,0,4,0,0,Single,Centre field,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,
51,Orioles,AL East,A. Plutko,Right,Away,Camden Yards,Afternoon,87,Cloudy,J. Meals,7,4,1,Curveball,75.4,0,0,0,0,Ball,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
51,Orioles,AL East,A. Plutko,Right,Away,Camden Yards,Afternoon,87,Cloudy,J. Meals,7,4,2,Fastball,90.9,0,0,1,0,Ball,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,
51,Orioles,AL East,A. Plutko,Right,Away,Camden Yards,Afternoon,87,Cloudy,J. Meals,7,4,3,Cutter,86.5,0,0,2,0,Called Strike,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,
